# file...... /home/daviddiaz/Documents/react/backend-simulador/uploads/66a7ee75e0a2800466cf3b80/records/data_solar.csv
# date...... Mon Jul 29 13:45:27 2024
# user...... daviddiaz
# host...... (null)
# target.... inverter 15
# trigger... (none)
# interval.. 5
# limit..... 0
# timestamp,P_Out, Q_Out, V_In
2009-01-01 00:36:00 PST,+0,-0,+27.2738+0i
2009-01-01 00:36:05 PST,+0,-0,+27.2739+0i
2009-01-01 00:36:10 PST,+0,-0,+27.2739+0i
2009-01-01 00:36:15 PST,+0,-0,+27.2739+0i
2009-01-01 00:36:20 PST,+0,-0,+27.2739+0i
2009-01-01 00:36:25 PST,+0,-0,+27.2739+0i
2009-01-01 00:36:30 PST,+0,-0,+27.2739+0i
2009-01-01 00:36:35 PST,+0,-0,+27.2739+0i
2009-01-01 00:36:40 PST,+0,-0,+27.2739+0i
2009-01-01 00:36:45 PST,+0,-0,+27.2739+0i
2009-01-01 00:36:50 PST,+0,-0,+27.2739+0i
2009-01-01 00:36:55 PST,+0,-0,+27.2739+0i
2009-01-01 00:37:00 PST,+0,-0,+27.2739+0i
2009-01-01 00:37:05 PST,+0,-0,+27.274+0i
2009-01-01 00:37:10 PST,+0,-0,+27.274+0i
2009-01-01 00:37:15 PST,+0,-0,+27.274+0i
2009-01-01 00:37:20 PST,+0,-0,+27.274+0i
2009-01-01 00:37:25 PST,+0,-0,+27.274+0i
2009-01-01 00:37:30 PST,+0,-0,+27.274+0i
2009-01-01 00:37:35 PST,+0,-0,+27.274+0i
2009-01-01 00:37:40 PST,+0,-0,+27.274+0i
2009-01-01 00:37:45 PST,+0,-0,+27.274+0i
2009-01-01 00:37:50 PST,+0,-0,+27.274+0i
2009-01-01 00:37:55 PST,+0,-0,+27.274+0i
2009-01-01 00:38:00 PST,+0,-0,+27.274+0i
2009-01-01 00:38:05 PST,+0,-0,+27.2741+0i
2009-01-01 00:38:10 PST,+0,-0,+27.2741+0i
2009-01-01 00:38:15 PST,+0,-0,+27.2741+0i
2009-01-01 00:38:20 PST,+0,-0,+27.2741+0i
2009-01-01 00:38:25 PST,+0,-0,+27.2741+0i
2009-01-01 00:38:30 PST,+0,-0,+27.2741+0i
2009-01-01 00:38:35 PST,+0,-0,+27.2741+0i
2009-01-01 00:38:40 PST,+0,-0,+27.2741+0i
2009-01-01 00:38:45 PST,+0,-0,+27.2741+0i
2009-01-01 00:38:50 PST,+0,-0,+27.2741+0i
2009-01-01 00:38:55 PST,+0,-0,+27.2741+0i
2009-01-01 00:39:00 PST,+0,-0,+27.2741+0i
2009-01-01 00:39:05 PST,+0,-0,+27.2742+0i
2009-01-01 00:39:10 PST,+0,-0,+27.2742+0i
2009-01-01 00:39:15 PST,+0,-0,+27.2742+0i
2009-01-01 00:39:20 PST,+0,-0,+27.2742+0i
2009-01-01 00:39:25 PST,+0,-0,+27.2742+0i
2009-01-01 00:39:30 PST,+0,-0,+27.2742+0i
2009-01-01 00:39:35 PST,+0,-0,+27.2742+0i
2009-01-01 00:39:40 PST,+0,-0,+27.2742+0i
2009-01-01 00:39:45 PST,+0,-0,+27.2742+0i
2009-01-01 00:39:50 PST,+0,-0,+27.2742+0i
2009-01-01 00:39:55 PST,+0,-0,+27.2742+0i
2009-01-01 00:40:00 PST,+0,-0,+27.2743+0i
2009-01-01 00:40:05 PST,+0,-0,+27.2743+0i
2009-01-01 00:40:10 PST,+0,-0,+27.2743+0i
2009-01-01 00:40:15 PST,+0,-0,+27.2743+0i
2009-01-01 00:40:20 PST,+0,-0,+27.2743+0i
2009-01-01 00:40:25 PST,+0,-0,+27.2743+0i
2009-01-01 00:40:30 PST,+0,-0,+27.2743+0i
2009-01-01 00:40:35 PST,+0,-0,+27.2743+0i
2009-01-01 00:40:40 PST,+0,-0,+27.2743+0i
2009-01-01 00:40:45 PST,+0,-0,+27.2743+0i
2009-01-01 00:40:50 PST,+0,-0,+27.2743+0i
2009-01-01 00:40:55 PST,+0,-0,+27.2743+0i
2009-01-01 00:41:00 PST,+0,-0,+27.2744+0i
2009-01-01 00:41:05 PST,+0,-0,+27.2744+0i
2009-01-01 00:41:10 PST,+0,-0,+27.2744+0i
2009-01-01 00:41:15 PST,+0,-0,+27.2744+0i
2009-01-01 00:41:20 PST,+0,-0,+27.2744+0i
2009-01-01 00:41:25 PST,+0,-0,+27.2744+0i
2009-01-01 00:41:30 PST,+0,-0,+27.2744+0i
2009-01-01 00:41:35 PST,+0,-0,+27.2744+0i
2009-01-01 00:41:40 PST,+0,-0,+27.2744+0i
2009-01-01 00:41:45 PST,+0,-0,+27.2744+0i
2009-01-01 00:41:50 PST,+0,-0,+27.2744+0i
2009-01-01 00:41:55 PST,+0,-0,+27.2744+0i
2009-01-01 00:42:00 PST,+0,-0,+27.2745+0i
2009-01-01 00:42:05 PST,+0,-0,+27.2745+0i
2009-01-01 00:42:10 PST,+0,-0,+27.2745+0i
2009-01-01 00:42:15 PST,+0,-0,+27.2745+0i
2009-01-01 00:42:20 PST,+0,-0,+27.2745+0i
2009-01-01 00:42:25 PST,+0,-0,+27.2745+0i
2009-01-01 00:42:30 PST,+0,-0,+27.2745+0i
2009-01-01 00:42:35 PST,+0,-0,+27.2745+0i
2009-01-01 00:42:40 PST,+0,-0,+27.2745+0i
2009-01-01 00:42:45 PST,+0,-0,+27.2745+0i
2009-01-01 00:42:50 PST,+0,-0,+27.2745+0i
2009-01-01 00:42:55 PST,+0,-0,+27.2745+0i
2009-01-01 00:43:00 PST,+0,-0,+27.2746+0i
2009-01-01 00:43:05 PST,+0,-0,+27.2746+0i
2009-01-01 00:43:10 PST,+0,-0,+27.2746+0i
2009-01-01 00:43:15 PST,+0,-0,+27.2746+0i
2009-01-01 00:43:20 PST,+0,-0,+27.2746+0i
2009-01-01 00:43:25 PST,+0,-0,+27.2746+0i
2009-01-01 00:43:30 PST,+0,-0,+27.2746+0i
2009-01-01 00:43:35 PST,+0,-0,+27.2746+0i
2009-01-01 00:43:40 PST,+0,-0,+27.2746+0i
2009-01-01 00:43:45 PST,+0,-0,+27.2746+0i
2009-01-01 00:43:50 PST,+0,-0,+27.2746+0i
2009-01-01 00:43:55 PST,+0,-0,+27.2746+0i
2009-01-01 00:44:00 PST,+0,-0,+27.2747+0i
2009-01-01 00:44:05 PST,+0,-0,+27.2747+0i
2009-01-01 00:44:10 PST,+0,-0,+27.2747+0i
2009-01-01 00:44:15 PST,+0,-0,+27.2747+0i
2009-01-01 00:44:20 PST,+0,-0,+27.2747+0i
2009-01-01 00:44:25 PST,+0,-0,+27.2747+0i
2009-01-01 00:44:30 PST,+0,-0,+27.2747+0i
2009-01-01 00:44:35 PST,+0,-0,+27.2747+0i
2009-01-01 00:44:40 PST,+0,-0,+27.2747+0i
2009-01-01 00:44:45 PST,+0,-0,+27.2747+0i
2009-01-01 00:44:50 PST,+0,-0,+27.2747+0i
2009-01-01 00:44:55 PST,+0,-0,+27.2747+0i
2009-01-01 00:45:00 PST,+0,-0,+27.2748+0i
2009-01-01 00:45:05 PST,+0,-0,+27.2748+0i
2009-01-01 00:45:10 PST,+0,-0,+27.2748+0i
2009-01-01 00:45:15 PST,+0,-0,+27.2748+0i
2009-01-01 00:45:20 PST,+0,-0,+27.2748+0i
2009-01-01 00:45:25 PST,+0,-0,+27.2748+0i
2009-01-01 00:45:30 PST,+0,-0,+27.2748+0i
2009-01-01 00:45:35 PST,+0,-0,+27.2748+0i
2009-01-01 00:45:40 PST,+0,-0,+27.2748+0i
2009-01-01 00:45:45 PST,+0,-0,+27.2748+0i
2009-01-01 00:45:50 PST,+0,-0,+27.2748+0i
2009-01-01 00:45:55 PST,+0,-0,+27.2748+0i
2009-01-01 00:46:00 PST,+0,-0,+27.2749+0i
2009-01-01 00:46:05 PST,+0,-0,+27.2749+0i
2009-01-01 00:46:10 PST,+0,-0,+27.2749+0i
2009-01-01 00:46:15 PST,+0,-0,+27.2749+0i
2009-01-01 00:46:20 PST,+0,-0,+27.2749+0i
2009-01-01 00:46:25 PST,+0,-0,+27.2749+0i
2009-01-01 00:46:30 PST,+0,-0,+27.2749+0i
2009-01-01 00:46:35 PST,+0,-0,+27.2749+0i
2009-01-01 00:46:40 PST,+0,-0,+27.2749+0i
2009-01-01 00:46:45 PST,+0,-0,+27.2749+0i
2009-01-01 00:46:50 PST,+0,-0,+27.2749+0i
2009-01-01 00:46:55 PST,+0,-0,+27.2749+0i
2009-01-01 00:47:00 PST,+0,-0,+27.275+0i
2009-01-01 00:47:05 PST,+0,-0,+27.275+0i
2009-01-01 00:47:10 PST,+0,-0,+27.275+0i
2009-01-01 00:47:15 PST,+0,-0,+27.275+0i
2009-01-01 00:47:20 PST,+0,-0,+27.275+0i
2009-01-01 00:47:25 PST,+0,-0,+27.275+0i
2009-01-01 00:47:30 PST,+0,-0,+27.275+0i
2009-01-01 00:47:35 PST,+0,-0,+27.275+0i
2009-01-01 00:47:40 PST,+0,-0,+27.275+0i
2009-01-01 00:47:45 PST,+0,-0,+27.275+0i
2009-01-01 00:47:50 PST,+0,-0,+27.275+0i
2009-01-01 00:47:55 PST,+0,-0,+27.275+0i
2009-01-01 00:48:00 PST,+0,-0,+27.2751+0i
2009-01-01 00:48:05 PST,+0,-0,+27.2751+0i
2009-01-01 00:48:10 PST,+0,-0,+27.2751+0i
2009-01-01 00:48:15 PST,+0,-0,+27.2751+0i
2009-01-01 00:48:20 PST,+0,-0,+27.2751+0i
2009-01-01 00:48:25 PST,+0,-0,+27.2751+0i
2009-01-01 00:48:30 PST,+0,-0,+27.2751+0i
2009-01-01 00:48:35 PST,+0,-0,+27.2751+0i
2009-01-01 00:48:40 PST,+0,-0,+27.2751+0i
2009-01-01 00:48:45 PST,+0,-0,+27.2751+0i
2009-01-01 00:48:50 PST,+0,-0,+27.2751+0i
2009-01-01 00:48:55 PST,+0,-0,+27.2751+0i
2009-01-01 00:49:00 PST,+0,-0,+27.2752+0i
2009-01-01 00:49:05 PST,+0,-0,+27.2752+0i
2009-01-01 00:49:10 PST,+0,-0,+27.2752+0i
2009-01-01 00:49:15 PST,+0,-0,+27.2752+0i
2009-01-01 00:49:20 PST,+0,-0,+27.2752+0i
2009-01-01 00:49:25 PST,+0,-0,+27.2752+0i
2009-01-01 00:49:30 PST,+0,-0,+27.2752+0i
2009-01-01 00:49:35 PST,+0,-0,+27.2752+0i
2009-01-01 00:49:40 PST,+0,-0,+27.2752+0i
2009-01-01 00:49:45 PST,+0,-0,+27.2752+0i
2009-01-01 00:49:50 PST,+0,-0,+27.2752+0i
2009-01-01 00:49:55 PST,+0,-0,+27.2752+0i
2009-01-01 00:50:00 PST,+0,-0,+27.2753+0i
2009-01-01 00:50:05 PST,+0,-0,+27.2753+0i
2009-01-01 00:50:10 PST,+0,-0,+27.2753+0i
2009-01-01 00:50:15 PST,+0,-0,+27.2753+0i
2009-01-01 00:50:20 PST,+0,-0,+27.2753+0i
2009-01-01 00:50:25 PST,+0,-0,+27.2753+0i
2009-01-01 00:50:30 PST,+0,-0,+27.2753+0i
2009-01-01 00:50:35 PST,+0,-0,+27.2753+0i
2009-01-01 00:50:40 PST,+0,-0,+27.2753+0i
2009-01-01 00:50:45 PST,+0,-0,+27.2753+0i
2009-01-01 00:50:50 PST,+0,-0,+27.2753+0i
2009-01-01 00:50:55 PST,+0,-0,+27.2753+0i
2009-01-01 00:51:00 PST,+0,-0,+27.2754+0i
2009-01-01 00:51:05 PST,+0,-0,+27.2754+0i
2009-01-01 00:51:10 PST,+0,-0,+27.2754+0i
2009-01-01 00:51:15 PST,+0,-0,+27.2754+0i
2009-01-01 00:51:20 PST,+0,-0,+27.2754+0i
2009-01-01 00:51:25 PST,+0,-0,+27.2754+0i
2009-01-01 00:51:30 PST,+0,-0,+27.2754+0i
2009-01-01 00:51:35 PST,+0,-0,+27.2754+0i
2009-01-01 00:51:40 PST,+0,-0,+27.2754+0i
2009-01-01 00:51:45 PST,+0,-0,+27.2754+0i
2009-01-01 00:51:50 PST,+0,-0,+27.2754+0i
2009-01-01 00:51:55 PST,+0,-0,+27.2754+0i
2009-01-01 00:52:00 PST,+0,-0,+27.2755+0i
2009-01-01 00:52:05 PST,+0,-0,+27.2756+0i
2009-01-01 00:52:10 PST,+0,-0,+27.2756+0i
2009-01-01 00:52:15 PST,+0,-0,+27.2756+0i
2009-01-01 00:52:20 PST,+0,-0,+27.2756+0i
2009-01-01 00:52:25 PST,+0,-0,+27.2756+0i
2009-01-01 00:52:30 PST,+0,-0,+27.2756+0i
2009-01-01 00:52:35 PST,+0,-0,+27.2756+0i
2009-01-01 00:52:40 PST,+0,-0,+27.2756+0i
2009-01-01 00:52:45 PST,+0,-0,+27.2756+0i
2009-01-01 00:52:50 PST,+0,-0,+27.2756+0i
2009-01-01 00:52:55 PST,+0,-0,+27.2756+0i
2009-01-01 00:53:00 PST,+0,-0,+27.2756+0i
2009-01-01 00:53:05 PST,+0,-0,+27.2757+0i
2009-01-01 00:53:10 PST,+0,-0,+27.2757+0i
2009-01-01 00:53:15 PST,+0,-0,+27.2757+0i
2009-01-01 00:53:20 PST,+0,-0,+27.2757+0i
2009-01-01 00:53:25 PST,+0,-0,+27.2757+0i
2009-01-01 00:53:30 PST,+0,-0,+27.2757+0i
2009-01-01 00:53:35 PST,+0,-0,+27.2757+0i
2009-01-01 00:53:40 PST,+0,-0,+27.2757+0i
2009-01-01 00:53:45 PST,+0,-0,+27.2757+0i
2009-01-01 00:53:50 PST,+0,-0,+27.2757+0i
2009-01-01 00:53:55 PST,+0,-0,+27.2757+0i
2009-01-01 00:54:00 PST,+0,-0,+27.2757+0i
2009-01-01 00:54:05 PST,+0,-0,+27.2758+0i
2009-01-01 00:54:10 PST,+0,-0,+27.2758+0i
2009-01-01 00:54:15 PST,+0,-0,+27.2758+0i
2009-01-01 00:54:20 PST,+0,-0,+27.2758+0i
2009-01-01 00:54:25 PST,+0,-0,+27.2758+0i
2009-01-01 00:54:30 PST,+0,-0,+27.2758+0i
2009-01-01 00:54:35 PST,+0,-0,+27.2758+0i
2009-01-01 00:54:40 PST,+0,-0,+27.2758+0i
2009-01-01 00:54:45 PST,+0,-0,+27.2758+0i
2009-01-01 00:54:50 PST,+0,-0,+27.2758+0i
2009-01-01 00:54:55 PST,+0,-0,+27.2758+0i
2009-01-01 00:55:00 PST,+0,-0,+27.2758+0i
2009-01-01 00:55:05 PST,+0,-0,+27.2759+0i
2009-01-01 00:55:10 PST,+0,-0,+27.2759+0i
2009-01-01 00:55:15 PST,+0,-0,+27.2759+0i
2009-01-01 00:55:20 PST,+0,-0,+27.2759+0i
2009-01-01 00:55:25 PST,+0,-0,+27.2759+0i
2009-01-01 00:55:30 PST,+0,-0,+27.2759+0i
2009-01-01 00:55:35 PST,+0,-0,+27.2759+0i
2009-01-01 00:55:40 PST,+0,-0,+27.2759+0i
2009-01-01 00:55:45 PST,+0,-0,+27.2759+0i
2009-01-01 00:55:50 PST,+0,-0,+27.2759+0i
2009-01-01 00:55:55 PST,+0,-0,+27.2759+0i
2009-01-01 00:56:00 PST,+0,-0,+27.2759+0i
2009-01-01 00:56:05 PST,+0,-0,+27.276+0i
2009-01-01 00:56:10 PST,+0,-0,+27.276+0i
2009-01-01 00:56:15 PST,+0,-0,+27.276+0i
2009-01-01 00:56:20 PST,+0,-0,+27.276+0i
2009-01-01 00:56:25 PST,+0,-0,+27.276+0i
2009-01-01 00:56:30 PST,+0,-0,+27.276+0i
2009-01-01 00:56:35 PST,+0,-0,+27.276+0i
2009-01-01 00:56:40 PST,+0,-0,+27.276+0i
2009-01-01 00:56:45 PST,+0,-0,+27.276+0i
2009-01-01 00:56:50 PST,+0,-0,+27.276+0i
2009-01-01 00:56:55 PST,+0,-0,+27.276+0i
2009-01-01 00:57:00 PST,+0,-0,+27.276+0i
2009-01-01 00:57:05 PST,+0,-0,+27.2761+0i
2009-01-01 00:57:10 PST,+0,-0,+27.2761+0i
2009-01-01 00:57:15 PST,+0,-0,+27.2761+0i
2009-01-01 00:57:20 PST,+0,-0,+27.2761+0i
2009-01-01 00:57:25 PST,+0,-0,+27.2761+0i
2009-01-01 00:57:30 PST,+0,-0,+27.2761+0i
2009-01-01 00:57:35 PST,+0,-0,+27.2761+0i
2009-01-01 00:57:40 PST,+0,-0,+27.2761+0i
2009-01-01 00:57:45 PST,+0,-0,+27.2761+0i
2009-01-01 00:57:50 PST,+0,-0,+27.2761+0i
2009-01-01 00:57:55 PST,+0,-0,+27.2761+0i
2009-01-01 00:58:00 PST,+0,-0,+27.2761+0i
2009-01-01 00:58:05 PST,+0,-0,+27.2762+0i
2009-01-01 00:58:10 PST,+0,-0,+27.2762+0i
2009-01-01 00:58:15 PST,+0,-0,+27.2762+0i
2009-01-01 00:58:20 PST,+0,-0,+27.2762+0i
2009-01-01 00:58:25 PST,+0,-0,+27.2762+0i
2009-01-01 00:58:30 PST,+0,-0,+27.2762+0i
2009-01-01 00:58:35 PST,+0,-0,+27.2762+0i
2009-01-01 00:58:40 PST,+0,-0,+27.2762+0i
2009-01-01 00:58:45 PST,+0,-0,+27.2762+0i
2009-01-01 00:58:50 PST,+0,-0,+27.2762+0i
2009-01-01 00:58:55 PST,+0,-0,+27.2762+0i
2009-01-01 00:59:00 PST,+0,-0,+27.2762+0i
2009-01-01 00:59:05 PST,+0,-0,+27.2763+0i
2009-01-01 00:59:10 PST,+0,-0,+27.2763+0i
2009-01-01 00:59:15 PST,+0,-0,+27.2763+0i
2009-01-01 00:59:20 PST,+0,-0,+27.2763+0i
2009-01-01 00:59:25 PST,+0,-0,+27.2763+0i
2009-01-01 00:59:30 PST,+0,-0,+27.2763+0i
2009-01-01 00:59:35 PST,+0,-0,+27.2763+0i
2009-01-01 00:59:40 PST,+0,-0,+27.2763+0i
2009-01-01 00:59:45 PST,+0,-0,+27.2763+0i
2009-01-01 00:59:50 PST,+0,-0,+27.2763+0i
2009-01-01 00:59:55 PST,+0,-0,+27.2763+0i
2009-01-01 01:00:00 PST,+0,-0,+27.2763+0i
2009-01-01 01:00:05 PST,+0,-0,+27.2764+0i
2009-01-01 01:00:10 PST,+0,-0,+27.2764+0i
2009-01-01 01:00:15 PST,+0,-0,+27.2764+0i
2009-01-01 01:00:20 PST,+0,-0,+27.2764+0i
2009-01-01 01:00:25 PST,+0,-0,+27.2764+0i
2009-01-01 01:00:30 PST,+0,-0,+27.2764+0i
2009-01-01 01:00:35 PST,+0,-0,+27.2764+0i
2009-01-01 01:00:40 PST,+0,-0,+27.2764+0i
2009-01-01 01:00:45 PST,+0,-0,+27.2764+0i
2009-01-01 01:00:50 PST,+0,-0,+27.2764+0i
2009-01-01 01:00:55 PST,+0,-0,+27.2764+0i
2009-01-01 01:01:00 PST,+0,-0,+27.2764+0i
2009-01-01 01:01:05 PST,+0,-0,+27.2764+0i
2009-01-01 01:01:10 PST,+0,-0,+27.2764+0i
2009-01-01 01:01:15 PST,+0,-0,+27.2764+0i
2009-01-01 01:01:20 PST,+0,-0,+27.2764+0i
2009-01-01 01:01:25 PST,+0,-0,+27.2764+0i
2009-01-01 01:01:30 PST,+0,-0,+27.2764+0i
2009-01-01 01:01:35 PST,+0,-0,+27.2764+0i
2009-01-01 01:01:40 PST,+0,-0,+27.2764+0i
2009-01-01 01:01:45 PST,+0,-0,+27.2764+0i
2009-01-01 01:01:50 PST,+0,-0,+27.2764+0i
2009-01-01 01:01:55 PST,+0,-0,+27.2764+0i
2009-01-01 01:02:00 PST,+0,-0,+27.2765+0i
2009-01-01 01:02:05 PST,+0,-0,+27.2765+0i
2009-01-01 01:02:10 PST,+0,-0,+27.2765+0i
2009-01-01 01:02:15 PST,+0,-0,+27.2765+0i
2009-01-01 01:02:20 PST,+0,-0,+27.2765+0i
2009-01-01 01:02:25 PST,+0,-0,+27.2765+0i
2009-01-01 01:02:30 PST,+0,-0,+27.2765+0i
2009-01-01 01:02:35 PST,+0,-0,+27.2765+0i
2009-01-01 01:02:40 PST,+0,-0,+27.2765+0i
2009-01-01 01:02:45 PST,+0,-0,+27.2765+0i
2009-01-01 01:02:50 PST,+0,-0,+27.2765+0i
2009-01-01 01:02:55 PST,+0,-0,+27.2765+0i
2009-01-01 01:03:00 PST,+0,-0,+27.2765+0i
2009-01-01 01:03:05 PST,+0,-0,+27.2766+0i
2009-01-01 01:03:10 PST,+0,-0,+27.2766+0i
2009-01-01 01:03:15 PST,+0,-0,+27.2766+0i
2009-01-01 01:03:20 PST,+0,-0,+27.2766+0i
2009-01-01 01:03:25 PST,+0,-0,+27.2766+0i
2009-01-01 01:03:30 PST,+0,-0,+27.2766+0i
2009-01-01 01:03:35 PST,+0,-0,+27.2766+0i
2009-01-01 01:03:40 PST,+0,-0,+27.2766+0i
2009-01-01 01:03:45 PST,+0,-0,+27.2766+0i
2009-01-01 01:03:50 PST,+0,-0,+27.2766+0i
2009-01-01 01:03:55 PST,+0,-0,+27.2766+0i
2009-01-01 01:04:00 PST,+0,-0,+27.2766+0i
2009-01-01 01:04:05 PST,+0,-0,+27.2766+0i
2009-01-01 01:04:10 PST,+0,-0,+27.2766+0i
2009-01-01 01:04:15 PST,+0,-0,+27.2766+0i
2009-01-01 01:04:20 PST,+0,-0,+27.2766+0i
2009-01-01 01:04:25 PST,+0,-0,+27.2766+0i
2009-01-01 01:04:30 PST,+0,-0,+27.2766+0i
2009-01-01 01:04:35 PST,+0,-0,+27.2766+0i
2009-01-01 01:04:40 PST,+0,-0,+27.2766+0i
2009-01-01 01:04:45 PST,+0,-0,+27.2766+0i
2009-01-01 01:04:50 PST,+0,-0,+27.2766+0i
2009-01-01 01:04:55 PST,+0,-0,+27.2766+0i
2009-01-01 01:05:00 PST,+0,-0,+27.2766+0i
2009-01-01 01:05:05 PST,+0,-0,+27.2767+0i
2009-01-01 01:05:10 PST,+0,-0,+27.2767+0i
2009-01-01 01:05:15 PST,+0,-0,+27.2767+0i
2009-01-01 01:05:20 PST,+0,-0,+27.2767+0i
2009-01-01 01:05:25 PST,+0,-0,+27.2767+0i
2009-01-01 01:05:30 PST,+0,-0,+27.2767+0i
2009-01-01 01:05:35 PST,+0,-0,+27.2767+0i
2009-01-01 01:05:40 PST,+0,-0,+27.2767+0i
2009-01-01 01:05:45 PST,+0,-0,+27.2767+0i
2009-01-01 01:05:50 PST,+0,-0,+27.2767+0i
2009-01-01 01:05:55 PST,+0,-0,+27.2767+0i
2009-01-01 01:06:00 PST,+0,-0,+27.2767+0i
2009-01-01 01:06:05 PST,+0,-0,+27.2767+0i
2009-01-01 01:06:10 PST,+0,-0,+27.2767+0i
2009-01-01 01:06:15 PST,+0,-0,+27.2767+0i
2009-01-01 01:06:20 PST,+0,-0,+27.2767+0i
2009-01-01 01:06:25 PST,+0,-0,+27.2767+0i
2009-01-01 01:06:30 PST,+0,-0,+27.2767+0i
2009-01-01 01:06:35 PST,+0,-0,+27.2767+0i
2009-01-01 01:06:40 PST,+0,-0,+27.2767+0i
2009-01-01 01:06:45 PST,+0,-0,+27.2767+0i
2009-01-01 01:06:50 PST,+0,-0,+27.2767+0i
2009-01-01 01:06:55 PST,+0,-0,+27.2767+0i
2009-01-01 01:07:00 PST,+0,-0,+27.2768+0i
2009-01-01 01:07:05 PST,+0,-0,+27.2768+0i
2009-01-01 01:07:10 PST,+0,-0,+27.2768+0i
2009-01-01 01:07:15 PST,+0,-0,+27.2768+0i
2009-01-01 01:07:20 PST,+0,-0,+27.2768+0i
2009-01-01 01:07:25 PST,+0,-0,+27.2768+0i
2009-01-01 01:07:30 PST,+0,-0,+27.2768+0i
2009-01-01 01:07:35 PST,+0,-0,+27.2768+0i
2009-01-01 01:07:40 PST,+0,-0,+27.2768+0i
2009-01-01 01:07:45 PST,+0,-0,+27.2768+0i
2009-01-01 01:07:50 PST,+0,-0,+27.2768+0i
2009-01-01 01:07:55 PST,+0,-0,+27.2768+0i
2009-01-01 01:08:00 PST,+0,-0,+27.2768+0i
2009-01-01 01:08:05 PST,+0,-0,+27.2768+0i
2009-01-01 01:08:10 PST,+0,-0,+27.2768+0i
2009-01-01 01:08:15 PST,+0,-0,+27.2768+0i
2009-01-01 01:08:20 PST,+0,-0,+27.2768+0i
2009-01-01 01:08:25 PST,+0,-0,+27.2768+0i
2009-01-01 01:08:30 PST,+0,-0,+27.2768+0i
2009-01-01 01:08:35 PST,+0,-0,+27.2768+0i
2009-01-01 01:08:40 PST,+0,-0,+27.2768+0i
2009-01-01 01:08:45 PST,+0,-0,+27.2768+0i
2009-01-01 01:08:50 PST,+0,-0,+27.2768+0i
2009-01-01 01:08:55 PST,+0,-0,+27.2768+0i
2009-01-01 01:09:00 PST,+0,-0,+27.2769+0i
2009-01-01 01:09:05 PST,+0,-0,+27.2769+0i
2009-01-01 01:09:10 PST,+0,-0,+27.2769+0i
2009-01-01 01:09:15 PST,+0,-0,+27.2769+0i
2009-01-01 01:09:20 PST,+0,-0,+27.2769+0i
2009-01-01 01:09:25 PST,+0,-0,+27.2769+0i
2009-01-01 01:09:30 PST,+0,-0,+27.2769+0i
2009-01-01 01:09:35 PST,+0,-0,+27.2769+0i
2009-01-01 01:09:40 PST,+0,-0,+27.2769+0i
2009-01-01 01:09:45 PST,+0,-0,+27.2769+0i
2009-01-01 01:09:50 PST,+0,-0,+27.2769+0i
2009-01-01 01:09:55 PST,+0,-0,+27.2769+0i
2009-01-01 01:10:00 PST,+0,-0,+27.2769+0i
2009-01-01 01:10:05 PST,+0,-0,+27.277+0i
2009-01-01 01:10:10 PST,+0,-0,+27.277+0i
2009-01-01 01:10:15 PST,+0,-0,+27.277+0i
2009-01-01 01:10:20 PST,+0,-0,+27.277+0i
2009-01-01 01:10:25 PST,+0,-0,+27.277+0i
2009-01-01 01:10:30 PST,+0,-0,+27.277+0i
2009-01-01 01:10:35 PST,+0,-0,+27.277+0i
2009-01-01 01:10:40 PST,+0,-0,+27.277+0i
2009-01-01 01:10:45 PST,+0,-0,+27.277+0i
2009-01-01 01:10:50 PST,+0,-0,+27.277+0i
2009-01-01 01:10:55 PST,+0,-0,+27.277+0i
2009-01-01 01:11:00 PST,+0,-0,+27.277+0i
2009-01-01 01:11:05 PST,+0,-0,+27.277+0i
2009-01-01 01:11:10 PST,+0,-0,+27.277+0i
2009-01-01 01:11:15 PST,+0,-0,+27.277+0i
2009-01-01 01:11:20 PST,+0,-0,+27.277+0i
2009-01-01 01:11:25 PST,+0,-0,+27.277+0i
2009-01-01 01:11:30 PST,+0,-0,+27.277+0i
2009-01-01 01:11:35 PST,+0,-0,+27.277+0i
2009-01-01 01:11:40 PST,+0,-0,+27.277+0i
2009-01-01 01:11:45 PST,+0,-0,+27.277+0i
2009-01-01 01:11:50 PST,+0,-0,+27.277+0i
2009-01-01 01:11:55 PST,+0,-0,+27.277+0i
2009-01-01 01:12:00 PST,+0,-0,+27.277+0i
2009-01-01 01:12:05 PST,+0,-0,+27.2771+0i
2009-01-01 01:12:10 PST,+0,-0,+27.2771+0i
2009-01-01 01:12:15 PST,+0,-0,+27.2771+0i
2009-01-01 01:12:20 PST,+0,-0,+27.2771+0i
2009-01-01 01:12:25 PST,+0,-0,+27.2771+0i
2009-01-01 01:12:30 PST,+0,-0,+27.2771+0i
2009-01-01 01:12:35 PST,+0,-0,+27.2771+0i
2009-01-01 01:12:40 PST,+0,-0,+27.2771+0i
2009-01-01 01:12:45 PST,+0,-0,+27.2771+0i
2009-01-01 01:12:50 PST,+0,-0,+27.2771+0i
2009-01-01 01:12:55 PST,+0,-0,+27.2771+0i
2009-01-01 01:13:00 PST,+0,-0,+27.2771+0i
2009-01-01 01:13:05 PST,+0,-0,+27.2771+0i
2009-01-01 01:13:10 PST,+0,-0,+27.2771+0i
2009-01-01 01:13:15 PST,+0,-0,+27.2771+0i
